order_id,customer_id,order_date,product_name,gross_amount,discount_pct,net_revenue
1463,190,2024-12-05,Pro Plan,2204,5,2093.8
1464,420,2025-02-23,Enterprise Plan,14873,0,14873.0
1465,439,2024-10-19,Pro Plan,2631,15,2236.35
1466,293,2025-03-01,Enterprise Plan,8430,0,8430.0
1467,128,2025-06-22,Basic Plan,684,0,684.0
1468,285,2024-05-12,Enterprise Plan,6657,10,5991.3
1469,282,2025-02-16,Pro Plan,3578,5,3399.1
1470,566,2025-04-07,Pro Plan,4918,0,4918.0
1471,782,2024-10-22,Enterprise Plan,8415,0,8415.0
1472,24,2024-12-17,Basic Plan,1142,0,1142.0
1473,554,2025-12-22,Basic Plan,1313,0,1313.0
1474,23,2025-03-03,Basic Plan,586,0,586.0
1475,288,2024-03-10,Basic Plan,1043,5,990.85
1476,694,2024-09-21,Basic Plan,741,15,629.85
1477,86,2025-03-21,Enterprise Plan,12814,15,10891.9
1478,547,2025-12-31,Enterprise Plan,7211,5,6850.45
1479,820,2024-12-31,Pro Plan,3193,15,2714.05
1480,626,2024-10-22,Enterprise Plan,9695,10,8725.5
1481,413,2025-11-27,Pro Plan,2424,10,2181.6
1482,294,2025-03-27,Enterprise Plan,10125,15,8606.25
1483,6,2024-04-24,Basic Plan,1112,0,1112.0
1484,202,2025-01-24,Pro Plan,2417,0,2417.0
1485,392,2024-06-15,Basic Plan,1427,5,1355.65
1486,452,2024-08-03,Enterprise Plan,10170,0,10170.0
1487,778,2024-06-17,Enterprise Plan,13444,0,13444.0
1488,194,2025-08-27,Basic Plan,869,0,869.0
1489,582,2024-08-18,Basic Plan,615,5,584.25
1490,294,2024-12-04,Pro Plan,4781,0,4781.0
1491,544,2024-08-13,Pro Plan,4421,15,3757.85
1492,270,2025-05-08,Basic Plan,1430,0,1430.0
1493,607,2024-10-21,Enterprise Plan,14840,0,14840.0
1494,266,2025-02-01,Pro Plan,3205,0,3205.0
1495,590,2025-12-31,Pro Plan,4057,10,3651.3
1496,94,2025-05-19,Enterprise Plan,11416,0,11416.0
1497,609,2025-01-07,Pro Plan,2085,0,2085.0
1498,370,2025-12-05,Pro Plan,4514,15,3836.9
1499,289,2025-01-29,Enterprise Plan,11723,0,11723.0
1500,565,2024-12-26,Pro Plan,2776,15,2359.6
1501,222,2025-07-06,Pro Plan,3054,10,2748.6
1502,714,2025-10-24,Basic Plan,906,5,860.7
1503,345,2025-12-21,Basic Plan,663,10,596.7
1504,701,2025-12-05,Pro Plan,2955,0,2955.0
1505,319,2024-07-13,Pro Plan,4039,5,3837.05
1506,820,2025-03-10,Basic Plan,663,0,663.0
1507,188,2024-10-07,Basic Plan,517,5,491.15
1508,852,2024-02-23,Pro Plan,3430,10,3087.0
1509,210,2025-12-29,Enterprise Plan,8192,0,8192.0
1510,861,2024-08-21,Pro Plan,4345,15,3693.25
1511,461,2024-12-14,Basic Plan,1106,0,1106.0
1512,542,2024-10-21,Basic Plan,830,5,788.5
1513,565,2024-09-16,Basic Plan,655,10,589.5
1514,792,2025-06-20,Pro Plan,4723,15,4014.55
1515,843,2025-12-25,Basic Plan,946,0,946.0
1516,30,2025-06-12,Enterprise Plan,8525,15,7246.25
1517,94,2025-04-26,Basic Plan,1346,10,1211.4
1518,368,2025-12-21,Basic Plan,543,5,515.85
1519,864,2024-09-28,Basic Plan,843,15,716.55
1520,354,2025-12-22,Enterprise Plan,6443,15,5476.55
1521,191,2024-09-04,Enterprise Plan,11564,0,11564.0
1522,152,2025-09-20,Basic Plan,1241,0,1241.0
1523,274,2024-07-20,Enterprise Plan,14819,0,14819.0
1524,768,2025-05-26,Pro Plan,4350,10,3915.0
1525,523,2024-06-05,Enterprise Plan,8572,0,8572.0
1526,735,2025-09-28,Basic Plan,681,0,681.0
1527,509,2024-11-20,Basic Plan,1300,0,1300.0
1528,685,2025-12-27,Enterprise Plan,7845,15,6668.25
1529,863,2024-12-10,Enterprise Plan,8517,5,8091.15
1530,649,2025-09-26,Pro Plan,4194,5,3984.3
1531,855,2025-06-28,Pro Plan,2034,0,2034.0
1532,763,2025-12-30,Enterprise Plan,11352,0,11352.0
1533,479,2025-05-10,Enterprise Plan,6958,5,6610.1
1534,68,2025-01-30,Pro Plan,2547,15,2164.95
1535,490,2025-03-02,Basic Plan,1313,5,1247.35
1536,753,2024-11-06,Enterprise Plan,14232,5,13520.4
1537,322,2025-12-21,Enterprise Plan,13871,0,13871.0
1538,774,2025-04-08,Enterprise Plan,11362,15,9657.7
1539,400,2025-12-21,Enterprise Plan,12581,0,12581.0
1540,867,2025-12-27,Enterprise Plan,7945,10,7150.5
1541,334,2025-12-29,Basic Plan,803,15,682.55
1542,332,2025-06-19,Basic Plan,1125,0,1125.0
1543,93,2025-12-29,Basic Plan,576,0,576.0
1544,371,2025-06-27,Basic Plan,812,15,690.2
1545,473,2025-01-15,Basic Plan,791,0,791.0
1546,710,2025-03-14,Pro Plan,4178,0,4178.0
1547,234,2025-06-13,Pro Plan,3989,10,3590.1
1548,257,2025-03-01,Enterprise Plan,7833,0,7833.0
1549,737,2025-12-22,Pro Plan,2628,5,2496.6
1550,258,2025-01-17,Enterprise Plan,10549,10,9494.1
1551,173,2025-12-08,Enterprise Plan,7581,15,6443.85
1552,124,2024-09-03,Enterprise Plan,9263,0,9263.0
1553,338,2025-11-07,Basic Plan,558,0,558.0
1554,388,2025-12-25,Pro Plan,3678,0,3678.0
1555,426,2025-12-29,Enterprise Plan,6034,0,6034.0
1556,309,2024-02-09,Pro Plan,2805,15,2384.25
1557,528,2024-09-12,Enterprise Plan,11515,0,11515.0
1558,623,2025-11-08,Pro Plan,2772,0,2772.0
1559,800,2025-05-29,Pro Plan,4587,0,4587.0
1560,140,2025-12-29,Pro Plan,3000,10,2700.0
1561,719,2025-03-06,Enterprise Plan,6031,0,6031.0
1562,791,2025-06-15,Enterprise Plan,8651,5,8218.45
1563,762,2025-11-24,Basic Plan,1175,10,1057.5
1564,430,2024-08-15,Basic Plan,561,5,532.95
1565,817,2024-11-05,Enterprise Plan,13081,0,13081.0
1566,231,2024-12-02,Pro Plan,2999,0,2999.0
1567,592,2024-11-18,Enterprise Plan,9388,10,8449.2
1568,30,2025-07-20,Pro Plan,4757,0,4757.0
1569,464,2025-10-14,Pro Plan,3669,15,3118.65
1570,370,2025-12-24,Enterprise Plan,11508,15,9781.8
1571,843,2025-11-02,Enterprise Plan,14885,5,14140.75
1572,261,2025-12-25,Pro Plan,2429,0,2429.0
1573,251,2024-08-31,Enterprise Plan,10992,0,10992.0
1574,811,2024-11-02,Basic Plan,694,0,694.0
1575,686,2024-08-30,Enterprise Plan,8569,0,8569.0
1576,320,2025-04-19,Enterprise Plan,8496,0,8496.0
1577,654,2025-12-23,Enterprise Plan,9666,0,9666.0
1578,155,2024-12-23,Pro Plan,4457,15,3788.45
1579,767,2024-12-23,Enterprise Plan,13813,0,13813.0
1580,680,2025-04-30,Basic Plan,915,5,869.25
1581,700,2024-12-09,Pro Plan,2389,15,2030.65
1582,728,2025-12-25,Enterprise Plan,12065,10,10858.5
1583,321,2025-12-31,Enterprise Plan,14818,10,13336.2
1584,757,2024-09-18,Enterprise Plan,10364,0,10364.0
1585,606,2024-06-08,Enterprise Plan,8087,5,7682.65
1586,709,2024-07-25,Pro Plan,3678,0,3678.0
1587,603,2024-12-31,Enterprise Plan,7813,0,7813.0
1588,460,2025-12-19,Pro Plan,4373,10,3935.7
1589,155,2025-04-19,Basic Plan,1054,15,895.9
1590,848,2025-12-26,Enterprise Plan,14150,0,14150.0
1591,484,2024-08-22,Basic Plan,1233,15,1048.05
1592,608,2024-12-06,Enterprise Plan,12402,5,11781.9
1593,4,2025-10-04,Enterprise Plan,12541,10,11286.9
1594,61,2025-08-20,Basic Plan,1126,0,1126.0
1595,87,2024-08-16,Basic Plan,641,0,641.0
1596,651,2025-10-21,Basic Plan,815,10,733.5
1597,276,2025-06-20,Enterprise Plan,8662,0,8662.0
1598,591,2025-10-08,Basic Plan,1116,0,1116.0
1599,198,2025-12-14,Pro Plan,4573,15,3887.05
1600,596,2024-06-16,Pro Plan,3220,0,3220.0
1601,448,2025-12-22,Basic Plan,955,0,955.0
1602,193,2024-09-12,Pro Plan,2584,10,2325.6
1603,78,2025-01-15,Pro Plan,4417,0,4417.0
1604,254,2025-05-30,Pro Plan,4351,10,3915.9
1605,513,2024-07-01,Pro Plan,2088,10,1879.2
1606,493,2025-12-23,Enterprise Plan,13492,0,13492.0
1607,577,2024-08-12,Enterprise Plan,14159,0,14159.0
1608,747,2025-12-26,Enterprise Plan,10656,5,10123.2
1609,298,2025-03-26,Basic Plan,1476,10,1328.4
1610,29,2025-05-28,Enterprise Plan,14258,0,14258.0
1611,866,2024-06-04,Pro Plan,3892,0,3892.0
1612,754,2025-12-24,Enterprise Plan,11625,0,11625.0
1613,198,2025-10-06,Enterprise Plan,14788,10,13309.2
1614,332,2025-05-31,Pro Plan,3199,10,2879.1
1615,747,2025-12-31,Pro Plan,3187,0,3187.0
1616,159,2024-12-22,Enterprise Plan,8730,15,7420.5
1617,425,2024-09-01,Enterprise Plan,12463,0,12463.0
1618,854,2025-09-21,Basic Plan,621,0,621.0
1619,306,2024-03-24,Pro Plan,2571,5,2442.45
1620,746,2024-10-19,Pro Plan,3639,0,3639.0
1621,142,2024-06-02,Enterprise Plan,7002,0,7002.0
1622,381,2025-06-09,Basic Plan,777,10,699.3
1623,88,2024-04-27,Pro Plan,4130,0,4130.0
1624,780,2025-12-13,Basic Plan,1069,10,962.1
1625,183,2025-12-23,Basic Plan,1395,15,1185.75
1626,395,2025-09-26,Pro Plan,3976,0,3976.0
1627,185,2025-10-25,Enterprise Plan,9882,10,8893.8
1628,383,2024-09-07,Enterprise Plan,13761,0,13761.0
1629,40,2024-08-07,Enterprise Plan,11695,5,11110.25
1630,27,2024-10-02,Basic Plan,652,5,619.4
1631,389,2025-02-03,Basic Plan,548,0,548.0
1632,470,2025-11-17,Basic Plan,1195,0,1195.0
1633,412,2025-08-12,Enterprise Plan,12607,0,12607.0
1634,178,2025-05-07,Enterprise Plan,11830,15,10055.5
1635,177,2025-09-10,Basic Plan,1433,0,1433.0
1636,204,2025-12-27,Basic Plan,1071,0,1071.0
1637,45,2025-10-12,Basic Plan,1345,5,1277.75
1638,151,2025-12-21,Pro Plan,3769,5,3580.55
1639,473,2025-05-24,Basic Plan,1014,5,963.3
1640,793,2024-07-18,Enterprise Plan,7938,10,7144.2
1641,853,2024-08-23,Basic Plan,924,15,785.4
1642,768,2025-05-23,Basic Plan,615,15,522.75
1643,111,2024-08-20,Pro Plan,3525,15,2996.25
1644,340,2025-01-08,Basic Plan,736,0,736.0
1645,701,2025-11-29,Pro Plan,3032,0,3032.0
1646,862,2025-01-29,Enterprise Plan,6708,5,6372.6
1647,655,2025-12-13,Pro Plan,4724,0,4724.0
1648,105,2025-05-14,Enterprise Plan,12567,0,12567.0
1649,389,2024-12-13,Pro Plan,2158,5,2050.1
1650,781,2025-05-15,Basic Plan,619,0,619.0
1651,568,2025-12-22,Enterprise Plan,13146,5,12488.7
1652,826,2024-02-26,Pro Plan,3742,0,3742.0
1653,229,2024-06-26,Basic Plan,627,10,564.3
1654,615,2025-08-13,Pro Plan,2966,0,2966.0
1655,548,2025-12-21,Enterprise Plan,10831,5,10289.45
1656,786,2024-12-02,Pro Plan,4043,0,4043.0
1657,387,2025-12-25,Pro Plan,4216,0,4216.0
1658,782,2024-12-07,Pro Plan,3525,10,3172.5
1659,416,2024-11-25,Enterprise Plan,13161,0,13161.0
1660,770,2025-08-01,Basic Plan,1368,0,1368.0
1661,94,2025-05-28,Basic Plan,820,0,820.0
1662,716,2025-06-16,Basic Plan,1492,0,1492.0
1663,369,2024-12-16,Pro Plan,4984,0,4984.0
1664,57,2024-12-18,Basic Plan,670,15,569.5
1665,867,2025-12-31,Basic Plan,1258,0,1258.0
1666,553,2024-12-11,Basic Plan,1174,0,1174.0
1667,668,2025-10-20,Basic Plan,1451,15,1233.35
1668,311,2025-08-03,Basic Plan,1445,15,1228.25
1669,146,2024-05-02,Enterprise Plan,13590,5,12910.5
1670,36,2025-05-01,Pro Plan,3108,10,2797.2
1671,695,2025-12-23,Enterprise Plan,10036,10,9032.4
1672,687,2025-07-26,Enterprise Plan,11259,15,9570.15
1673,476,2025-02-28,Pro Plan,4269,0,4269.0
1674,100,2025-12-19,Basic Plan,1098,15,933.3
1675,724,2024-06-22,Basic Plan,1197,0,1197.0
1676,459,2025-05-30,Enterprise Plan,11122,0,11122.0
1677,29,2025-07-21,Basic Plan,1500,10,1350.0
1678,149,2025-01-19,Pro Plan,3508,10,3157.2
1679,443,2024-08-27,Pro Plan,2272,0,2272.0
1680,289,2025-01-19,Basic Plan,1041,15,884.85
1681,55,2025-04-21,Pro Plan,3263,10,2936.7
1682,587,2024-10-18,Pro Plan,3835,5,3643.25
1683,2,2025-07-01,Pro Plan,3931,0,3931.0
1684,422,2025-05-30,Enterprise Plan,9519,0,9519.0
1685,245,2025-11-09,Pro Plan,3795,10,3415.5
1686,192,2024-06-15,Basic Plan,1353,5,1285.35
1687,42,2025-08-06,Pro Plan,4378,0,4378.0
1688,430,2024-09-07,Enterprise Plan,13527,0,13527.0
1689,116,2025-05-02,Pro Plan,4470,0,4470.0
1690,633,2025-12-26,Basic Plan,1000,10,900.0
1691,532,2025-12-31,Basic Plan,699,0,699.0
1692,706,2025-08-07,Basic Plan,931,0,931.0
1693,147,2025-02-19,Enterprise Plan,9293,0,9293.0
1694,165,2025-12-23,Enterprise Plan,8985,5,8535.75
1695,166,2025-12-23,Pro Plan,4072,10,3664.8
1696,394,2025-11-23,Enterprise Plan,7119,0,7119.0
1697,303,2024-10-24,Pro Plan,4225,5,4013.75
1698,577,2024-04-09,Basic Plan,792,10,712.8
1699,631,2025-03-19,Basic Plan,823,15,699.55
1700,127,2024-07-12,Pro Plan,2743,0,2743.0
1701,385,2025-11-03,Enterprise Plan,11009,5,10458.55
1702,227,2025-11-03,Enterprise Plan,9484,0,9484.0
1703,616,2024-05-21,Pro Plan,4096,0,4096.0
1704,118,2025-09-17,Enterprise Plan,7759,0,7759.0
1705,10,2025-01-28,Enterprise Plan,13837,0,13837.0
1706,617,2025-07-08,Pro Plan,3562,5,3383.9
1707,478,2025-12-30,Enterprise Plan,13851,5,13158.45
1708,96,2025-06-12,Basic Plan,1106,5,1050.7
1709,19,2024-06-25,Basic Plan,817,0,817.0
1710,62,2025-02-24,Pro Plan,2559,10,2303.1
1711,268,2025-08-04,Enterprise Plan,10209,5,9698.55
1712,39,2025-08-30,Pro Plan,3073,0,3073.0
1713,866,2024-05-20,Enterprise Plan,6475,15,5503.75
1714,833,2025-03-26,Basic Plan,549,10,494.1
1715,75,2025-08-23,Enterprise Plan,11575,5,10996.25
1716,600,2024-09-24,Enterprise Plan,6277,10,5649.3
1717,762,2025-08-18,Enterprise Plan,11576,0,11576.0
1718,784,2025-12-22,Enterprise Plan,7392,10,6652.8
1719,657,2025-12-25,Enterprise Plan,14553,0,14553.0
1720,284,2025-03-14,Basic Plan,1166,0,1166.0
1721,231,2024-11-14,Pro Plan,4107,10,3696.3
1722,820,2025-03-05,Enterprise Plan,13500,10,12150.0
1723,523,2024-07-12,Pro Plan,2699,10,2429.1
1724,161,2025-06-02,Pro Plan,3345,15,2843.25
1725,148,2025-01-05,Pro Plan,4129,0,4129.0
1726,383,2024-08-18,Enterprise Plan,7821,10,7038.9
1727,621,2025-10-02,Basic Plan,646,0,646.0
1728,147,2025-05-25,Enterprise Plan,13581,15,11543.85
1729,698,2024-06-15,Enterprise Plan,7212,0,7212.0
1730,749,2024-09-20,Enterprise Plan,14854,0,14854.0
1731,281,2024-10-12,Enterprise Plan,13403,0,13403.0
1732,326,2024-07-19,Basic Plan,1448,0,1448.0
1733,353,2024-10-20,Enterprise Plan,10902,0,10902.0
1734,733,2024-09-29,Basic Plan,1308,0,1308.0
1735,222,2025-05-05,Pro Plan,4033,0,4033.0
1736,101,2024-12-31,Pro Plan,4143,0,4143.0
1737,315,2025-04-28,Basic Plan,1243,0,1243.0
1738,700,2025-01-15,Basic Plan,714,10,642.6
1739,501,2025-05-07,Pro Plan,3779,10,3401.1
1740,680,2024-12-01,Basic Plan,1091,0,1091.0
1741,645,2025-12-24,Enterprise Plan,7307,0,7307.0
1742,805,2025-03-13,Enterprise Plan,6186,0,6186.0
1743,731,2025-12-25,Enterprise Plan,8734,0,8734.0
1744,184,2024-12-03,Pro Plan,4363,0,4363.0
1745,692,2025-08-15,Pro Plan,2605,10,2344.5
1746,452,2024-08-12,Pro Plan,4396,0,4396.0
1747,111,2024-08-24,Pro Plan,2366,15,2011.1
1748,22,2025-07-04,Pro Plan,4066,10,3659.4
1749,775,2025-04-01,Enterprise Plan,13613,15,11571.05
1750,186,2025-02-02,Enterprise Plan,11216,0,11216.0
1751,174,2025-10-04,Enterprise Plan,12464,0,12464.0
1752,763,2025-12-30,Enterprise Plan,9950,10,8955.0
1753,317,2024-11-07,Basic Plan,754,10,678.6
1754,635,2025-10-16,Enterprise Plan,13771,0,13771.0
1755,459,2025-05-29,Enterprise Plan,11163,0,11163.0
1756,731,2025-08-20,Basic Plan,1240,5,1178.0
1757,766,2024-08-17,Enterprise Plan,6967,15,5921.95
1758,745,2025-02-12,Pro Plan,4191,0,4191.0
1759,646,2024-06-22,Enterprise Plan,8015,0,8015.0
1760,535,2024-12-04,Pro Plan,2249,0,2249.0
1761,430,2024-05-27,Basic Plan,1231,5,1169.45
1762,439,2024-07-26,Pro Plan,2285,0,2285.0
1763,385,2025-12-23,Pro Plan,2842,5,2699.9
1764,364,2025-12-29,Pro Plan,2323,0,2323.0
1765,295,2025-08-01,Pro Plan,4087,15,3473.95
1766,442,2025-03-16,Pro Plan,4327,0,4327.0
1767,66,2024-12-01,Pro Plan,2991,10,2691.9
1768,156,2025-11-05,Enterprise Plan,6116,15,5198.6
1769,463,2025-12-23,Pro Plan,3762,0,3762.0
1770,206,2025-03-17,Enterprise Plan,10782,5,10242.9
1771,568,2025-12-28,Basic Plan,1166,0,1166.0
1772,582,2024-10-17,Pro Plan,2980,10,2682.0
1773,482,2025-12-22,Basic Plan,865,0,865.0
1774,507,2025-04-30,Basic Plan,888,0,888.0
1775,359,2024-09-21,Pro Plan,4780,10,4302.0
1776,362,2025-09-25,Enterprise Plan,8195,10,7375.5
1777,498,2025-12-24,Pro Plan,2744,5,2606.8
1778,58,2025-09-06,Basic Plan,1057,10,951.3
1779,132,2025-12-21,Pro Plan,3678,0,3678.0
1780,777,2025-12-31,Basic Plan,802,0,802.0
1781,336,2025-11-02,Basic Plan,886,0,886.0
1782,609,2025-01-03,Basic Plan,1336,15,1135.6
1783,337,2025-08-05,Pro Plan,2313,0,2313.0
1784,569,2025-01-16,Enterprise Plan,13566,0,13566.0
1785,117,2024-08-14,Basic Plan,842,10,757.8
1786,560,2025-11-07,Pro Plan,3677,0,3677.0
1787,360,2024-11-27,Pro Plan,2509,0,2509.0
1788,247,2025-12-21,Enterprise Plan,14959,0,14959.0
1789,560,2025-07-02,Pro Plan,2876,0,2876.0
1790,183,2025-12-02,Basic Plan,998,5,948.1
1791,854,2025-08-22,Pro Plan,2550,10,2295.0
1792,54,2025-01-19,Pro Plan,4595,0,4595.0
1793,745,2025-03-22,Pro Plan,3856,0,3856.0
1794,162,2025-11-09,Enterprise Plan,9766,10,8789.4
1795,533,2025-12-28,Basic Plan,1089,5,1034.55
1796,759,2025-10-27,Basic Plan,928,5,881.6
1797,193,2024-07-16,Pro Plan,4847,15,4119.95
1798,203,2024-09-22,Enterprise Plan,6058,10,5452.2
1799,98,2025-05-21,Basic Plan,1017,10,915.3
1800,248,2025-05-14,Enterprise Plan,14341,5,13623.95
1801,700,2024-10-13,Pro Plan,3436,0,3436.0
1802,522,2024-11-14,Basic Plan,1351,0,1351.0
1803,286,2025-11-11,Enterprise Plan,13433,0,13433.0
1804,563,2024-10-16,Basic Plan,964,0,964.0
1805,228,2025-12-31,Enterprise Plan,12960,10,11664.0
1806,113,2025-12-14,Basic Plan,1307,0,1307.0
1807,396,2025-11-25,Pro Plan,4952,0,4952.0
1808,345,2025-12-27,Basic Plan,1104,10,993.6
1809,31,2024-07-31,Basic Plan,1019,5,968.05
1810,797,2025-07-08,Enterprise Plan,13698,5,13013.1
1811,820,2025-06-03,Enterprise Plan,11884,10,10695.6
1812,324,2025-05-09,Enterprise Plan,9834,0,9834.0
1813,337,2025-05-26,Pro Plan,3945,5,3747.75
1814,657,2025-12-31,Pro Plan,2386,0,2386.0
1815,76,2025-10-28,Enterprise Plan,6204,10,5583.6
1816,499,2025-01-25,Pro Plan,2790,10,2511.0
1817,486,2025-12-25,Basic Plan,690,10,621.0
1818,571,2025-12-25,Basic Plan,857,0,857.0
1819,193,2024-05-17,Basic Plan,1446,0,1446.0
1820,210,2025-12-28,Enterprise Plan,8791,0,8791.0
1821,551,2024-09-06,Enterprise Plan,6570,15,5584.5
1822,372,2025-12-26,Pro Plan,3891,0,3891.0
1823,369,2024-10-05,Pro Plan,3144,0,3144.0
1824,499,2025-01-02,Basic Plan,1224,15,1040.4
1825,717,2025-03-31,Enterprise Plan,10458,0,10458.0
1826,589,2025-02-13,Basic Plan,663,0,663.0
1827,558,2024-11-14,Basic Plan,1360,10,1224.0
1828,312,2025-02-03,Basic Plan,560,10,504.0
1829,438,2025-05-29,Enterprise Plan,11071,0,11071.0
1830,278,2025-01-11,Basic Plan,647,0,647.0
1831,539,2025-10-20,Pro Plan,2115,10,1903.5
1832,5,2024-08-31,Pro Plan,2618,15,2225.3
1833,667,2025-12-17,Pro Plan,4352,5,4134.4
1834,599,2024-08-26,Basic Plan,681,0,681.0
1835,97,2024-04-13,Pro Plan,3222,0,3222.0
1836,538,2025-12-27,Basic Plan,771,15,655.35
1837,557,2024-12-14,Enterprise Plan,9505,0,9505.0
1838,624,2025-09-07,Basic Plan,610,10,549.0
1839,613,2024-08-10,Basic Plan,536,0,536.0
1840,189,2024-12-15,Pro Plan,4153,5,3945.35
1841,813,2025-03-31,Enterprise Plan,12250,0,12250.0
1842,139,2025-04-22,Pro Plan,2049,0,2049.0
1843,131,2025-12-21,Pro Plan,3837,15,3261.45
1844,155,2025-04-22,Basic Plan,557,0,557.0
1845,659,2025-07-03,Basic Plan,1108,0,1108.0
1846,69,2024-05-01,Pro Plan,3696,15,3141.6
1847,495,2025-01-31,Basic Plan,1084,0,1084.0
1848,404,2024-11-03,Pro Plan,4227,10,3804.3
1849,440,2025-06-25,Basic Plan,847,5,804.65
1850,322,2025-12-22,Pro Plan,2122,0,2122.0
1851,26,2024-11-23,Pro Plan,2996,0,2996.0
1852,784,2025-12-22,Basic Plan,526,5,499.7
1853,469,2025-04-26,Enterprise Plan,13560,0,13560.0
1854,269,2025-10-08,Basic Plan,1170,5,1111.5
1855,491,2025-12-27,Basic Plan,595,0,595.0
1856,374,2024-11-05,Enterprise Plan,12236,10,11012.4
1857,207,2025-05-22,Enterprise Plan,14344,5,13626.8
1858,71,2025-12-21,Pro Plan,4030,0,4030.0
1859,263,2025-02-08,Basic Plan,525,0,525.0
1860,292,2024-06-19,Enterprise Plan,10576,15,8989.6
1861,504,2025-12-30,Pro Plan,2454,10,2208.6
1862,329,2025-07-22,Enterprise Plan,7120,5,6764.0
1863,583,2025-08-21,Pro Plan,3051,0,3051.0
1864,347,2024-11-27,Pro Plan,2220,0,2220.0
1865,351,2024-04-08,Pro Plan,3200,0,3200.0
1866,50,2024-10-06,Pro Plan,2590,0,2590.0
1867,713,2025-03-27,Pro Plan,2063,0,2063.0
1868,776,2024-10-28,Basic Plan,719,10,647.1
1869,337,2025-04-22,Basic Plan,645,15,548.25
1870,817,2025-01-13,Enterprise Plan,6278,10,5650.2
1871,650,2025-05-31,Pro Plan,3827,5,3635.65
1872,450,2025-03-04,Pro Plan,4527,0,4527.0
1873,14,2025-12-21,Basic Plan,930,15,790.5
1874,288,2024-08-05,Pro Plan,3293,0,3293.0
1875,838,2025-11-12,Basic Plan,981,5,931.95
1876,794,2025-08-15,Enterprise Plan,13628,10,12265.2
1877,475,2024-12-25,Enterprise Plan,6394,15,5434.9
1878,83,2025-01-30,Pro Plan,3412,15,2900.2
1879,380,2025-11-03,Enterprise Plan,14848,0,14848.0
1880,429,2025-02-25,Pro Plan,2151,0,2151.0
1881,392,2024-05-29,Basic Plan,1088,15,924.8
1882,796,2024-08-07,Pro Plan,4199,10,3779.1
1883,162,2025-07-20,Basic Plan,1324,5,1257.8
1884,579,2025-12-25,Enterprise Plan,10678,15,9076.3
1885,333,2024-10-12,Enterprise Plan,12776,0,12776.0
1886,857,2025-11-24,Enterprise Plan,13011,10,11709.9
1887,526,2024-12-03,Pro Plan,2519,0,2519.0
1888,342,2025-05-01,Pro Plan,2240,0,2240.0
1889,384,2025-07-18,Enterprise Plan,10411,0,10411.0
1890,110,2025-12-27,Pro Plan,2096,10,1886.4
1891,859,2024-06-09,Pro Plan,4692,10,4222.8
1892,154,2025-07-13,Enterprise Plan,7794,10,7014.6
1893,720,2025-09-19,Pro Plan,3194,10,2874.6
1894,237,2025-12-29,Basic Plan,947,0,947.0
1895,223,2024-03-21,Basic Plan,913,10,821.7
1896,13,2025-12-28,Pro Plan,4490,15,3816.5
1897,855,2025-08-25,Basic Plan,1353,0,1353.0
1898,286,2025-09-18,Basic Plan,785,10,706.5
1899,442,2024-12-21,Enterprise Plan,13160,0,13160.0
1900,484,2024-06-25,Basic Plan,1016,0,1016.0
1901,170,2024-12-26,Basic Plan,1087,10,978.3
1902,815,2024-12-15,Pro Plan,3123,5,2966.85
1903,49,2024-03-28,Basic Plan,1231,0,1231.0
1904,800,2025-07-11,Basic Plan,670,0,670.0
1905,804,2025-12-21,Enterprise Plan,8431,0,8431.0
1906,701,2025-12-15,Pro Plan,2006,0,2006.0
1907,259,2025-05-14,Basic Plan,562,0,562.0
1908,836,2024-07-11,Enterprise Plan,14503,5,13777.85
1909,813,2025-05-08,Pro Plan,4925,5,4678.75
1910,814,2024-08-04,Basic Plan,1107,0,1107.0
1911,5,2024-09-14,Basic Plan,503,10,452.7
1912,813,2025-07-17,Enterprise Plan,7474,0,7474.0
1913,569,2025-02-23,Basic Plan,915,0,915.0
1914,406,2025-09-26,Enterprise Plan,7512,5,7136.4
1915,852,2024-06-27,Enterprise Plan,8494,0,8494.0
1916,292,2024-05-05,Enterprise Plan,14101,0,14101.0
1917,144,2025-01-04,Enterprise Plan,14715,10,13243.5
1918,709,2024-06-17,Enterprise Plan,6732,5,6395.4
1919,405,2024-05-23,Enterprise Plan,11518,0,11518.0
1920,289,2025-03-13,Basic Plan,1465,10,1318.5
1921,91,2025-12-24,Pro Plan,3591,0,3591.0
1922,152,2025-08-12,Basic Plan,523,10,470.7
1923,563,2024-11-10,Enterprise Plan,10543,15,8961.55
1924,685,2025-12-11,Basic Plan,944,0,944.0
1925,727,2024-11-08,Enterprise Plan,10002,5,9501.9
1926,613,2024-03-25,Basic Plan,1035,0,1035.0
1927,574,2024-07-30,Basic Plan,1178,10,1060.2
1928,317,2025-03-09,Enterprise Plan,12051,15,10243.35
1929,477,2024-12-03,Pro Plan,4053,0,4053.0
1930,212,2025-12-27,Basic Plan,1496,0,1496.0
1931,434,2024-11-21,Enterprise Plan,10256,15,8717.6
1932,179,2024-07-16,Basic Plan,871,0,871.0
1933,84,2025-12-16,Basic Plan,784,5,744.8
1934,470,2025-12-31,Pro Plan,3317,5,3151.15
1935,640,2024-11-28,Enterprise Plan,10102,0,10102.0
1936,383,2024-09-03,Enterprise Plan,10478,5,9954.1
1937,110,2025-12-21,Pro Plan,2607,15,2215.95
1938,86,2025-01-05,Basic Plan,559,10,503.1
